Date,GOLDAMGBD228NLBM
1/11/19,1292.8
1/14/19,1293.7
1/15/19,1289.35
1/16/19,1290.5
1/17/19,1294
1/18/19,1285.05
1/21/19,1278.7
1/22/19,1284.75
1/23/19,1284.9
1/24/19,1279.75
1/25/19,1282.95
1/28/19,1301
1/29/19,1308.35
1/30/19,1312.95
1/31/19,1322.5
2/1/19,1320.75
2/4/19,1311
2/5/19,1314
2/6/19,1313.35
2/7/19,1306.6
2/8/19,1311.1
2/11/19,1306.75
2/12/19,1311.6
2/13/19,1311.15
2/14/19,1305.65
2/15/19,1318
2/18/19,1323.95
2/19/19,1329.55
2/20/19,1345.75
2/21/19,1335.05
2/22/19,1322.25
2/25/19,1329.15
2/26/19,1327.55
2/27/19,1326.45
2/28/19,1325.45
3/1/19,1309.95
3/4/19,1287.45
3/5/19,1285
3/6/19,1285.55
3/7/19,1286.4
3/8/19,1294.1
3/11/19,1296.35
3/12/19,1296.95
3/13/19,1308.4
3/14/19,1299.2
3/15/19,1302.65
3/18/19,1305.35
3/19/19,1308.35
3/20/19,1303
3/21/19,1317.3
3/22/19,1311.1
3/25/19,1319.35
3/26/19,1315.25
3/27/19,1318.25
3/28/19,1306.9
3/29/19,1291.15
4/1/19,1291.9
4/2/19,1287.2
4/3/19,1291.85
4/4/19,1291.6
4/5/19,1288.9
4/8/19,1297.1
4/9/19,1301.85
4/10/19,1304.8
4/11/19,1304.65
4/12/19,1296.15
4/15/19,1286.75
4/16/19,1283.75
4/17/19,1276.1
4/18/19,1276.5
4/19/19,.
4/22/19,.
4/23/19,1273.45
4/24/19,1273.8
4/25/19,1277.85
4/26/19,1281.5
4/29/19,1282.15
4/30/19,1285.15
5/1/19,1281.8
5/2/19,1271.45
5/3/19,1270.05
5/6/19,.
5/7/19,1281.3
5/8/19,1287.75
5/9/19,1284.1
5/10/19,1285.4
5/13/19,1282.95
5/14/19,1297.6
5/15/19,1298.9
5/16/19,1295.55
5/17/19,1285.8
5/20/19,1275.25
5/21/19,1276
5/22/19,1274
5/23/19,1275.95
5/24/19,1281.5
5/27/19,.
5/28/19,1283.9
5/29/19,1283.5
5/30/19,1276.45
5/31/19,1296
6/3/19,1313.95
6/4/19,1323.6
6/5/19,1337.75
6/6/19,1336.65
6/7/19,1334.3
6/10/19,1328.6
6/11/19,1322.65
6/12/19,1336.65
6/13/19,1335.8
6/14/19,1352.45
6/17/19,1333.2
6/18/19,1344.55
6/19/19,1342.4
6/20/19,1381.65
6/21/19,1388.35
6/24/19,1405.45
6/25/19,1429.55
6/26/19,1406.75
6/27/19,1402.25
6/28/19,1413.2
7/1/19,1390.05
7/2/19,1393.1
7/3/19,1425.1
7/4/19,1415.25
7/5/19,1414.4
7/8/19,1404.9
7/9/19,1387.9
7/10/19,1395.45
7/11/19,1423.1
7/12/19,1405.6
7/15/19,1416.25
7/16/19,1416.1
7/17/19,1400.8
7/18/19,1420.9
7/19/19,1437.05
7/22/19,1424.45
7/23/19,1417.55
7/24/19,1425.55
7/25/19,1426.35
7/26/19,1418.25
7/29/19,1418.95
7/30/19,1428.45
7/31/19,1430.55
8/1/19,1406.4
8/2/19,1436.05
8/5/19,1457.45
8/6/19,1461.85
8/7/19,1487.65
8/8/19,1497.4
8/9/19,1503.5
8/12/19,1501.95
8/13/19,1527.2
8/14/19,1500.35
8/15/19,1517.65
8/16/19,1509.05
8/19/19,1499.35
8/20/19,1502.65
8/21/19,1499.65
8/22/19,1498.7
8/23/19,1495.5
8/26/19,.
8/27/19,1531.85
8/28/19,1541.75
8/29/19,1536.65
8/30/19,1526.55
9/2/19,1523.35
9/3/19,1532.45
9/4/19,1538.8
9/5/19,1542.6
9/6/19,1504.95
9/9/19,1509.95
9/10/19,1494.6
9/11/19,1493.65
9/12/19,1502.95
9/13/19,1506.3
9/16/19,1502.05
9/17/19,1499.3
9/18/19,1502.2
9/19/19,1498.4
9/20/19,1504.1
9/23/19,1519.5
9/24/19,1520.25
9/25/19,1530.85
9/26/19,1507.05
9/27/19,1496.15
9/30/19,1487.6
10/1/19,1466.1
10/2/19,1484.05
10/3/19,1504
10/4/19,1509.5
10/7/19,1502.15
10/8/19,1500
10/9/19,1503.4
10/10/19,1508.2
10/11/19,1498.35
10/14/19,1494.2
10/15/19,1494.75
10/16/19,1482.55
10/17/19,1484.45
10/18/19,.
10/21/19,1490.85
10/22/19,1487.45
10/23/19,1494.25
10/24/19,1488.85
10/25/19,1504.65
10/28/19,1505.05
10/29/19,1492.75
10/30/19,1490.15
10/31/19,1506.4
11/1/19,1509.85
11/4/19,1509.2
11/5/19,1504.6
11/6/19,1488.55
11/7/19,1484.1
11/8/19,1466.85
11/11/19,1465.5
11/12/19,1455
11/13/19,1463.45
11/14/19,1467.65
11/15/19,1465.6
11/18/19,1458.4
11/19/19,1464.9
11/20/19,1475.7
11/21/19,1468.9
11/22/19,1471.3
11/25/19,1459.45
11/26/19,1457.65
11/27/19,1459.8
11/28/19,1457.55
11/29/19,1456.35
12/2/19,1457.5
12/3/19,1470.4
12/4/19,1475.85
12/5/19,1474.6
12/6/19,1474.85
12/9/19,1463.6
12/10/19,1464.45
12/11/19,1468.05
12/12/19,1474.7
12/13/19,1470.6
12/16/19,1477.4
12/17/19,1478.4
12/18/19,1478.9
12/19/19,1474.4
12/20/19,1476.9
12/23/19,1483.95
12/24/19,1490.85
12/25/19,.
12/26/19,.
12/27/19,1510.6
12/30/19,1511.5
12/31/19,1523
1/1/20,.
1/2/20,1520.55
1/3/20,1547.4
1/6/20,1576.85
1/7/20,1566.5
1/8/20,1582.85
1/9/20,1547.85
1/10/20,1548.8
1/13/20,1550.35
1/14/20,1544.95
1/15/20,1551.9
1/16/20,1555.2
1/17/20,1556.5
1/20/20,1559.25
1/21/20,1556.25
1/22/20,1558.1
1/23/20,1554.05
1/24/20,1561.85
1/27/20,1583.45
1/28/20,1579.6
1/29/20,1571.2
1/30/20,1580.4
1/31/20,1580.85
2/3/20,1578.85
2/4/20,1571.2
2/5/20,1552.2
2/6/20,1564.75
2/7/20,.
2/10/20,1574.05
2/11/20,1567.7
2/12/20,1566.75
2/13/20,1575
2/14/20,1576.35
2/17/20,1580.3
2/18/20,1588.2
2/19/20,1609.5
2/20/20,1610.35
2/21/20,1633.7
2/24/20,1682.35
2/25/20,1655.9
2/26/20,1647.95
2/27/20,1646.6
2/28/20,1626.35
3/2/20,1609.7
3/3/20,1599.05
3/4/20,1644.8
3/5/20,1647.45
3/6/20,1687
3/9/20,1676.6
3/10/20,1657.4
3/11/20,1662.5
3/12/20,1636.65
3/13/20,1588.15
3/16/20,1504.65
3/17/20,1472.35
3/18/20,1506
3/19/20,1480.7
3/20/20,1504.45
3/23/20,1494.5
3/24/20,1599.5
3/25/20,1620.95
3/26/20,1620.1
3/27/20,1621.2
3/30/20,1624.45
3/31/20,1604.65
4/1/20,1594.25
4/2/20,1588.05
4/3/20,1609.75
4/6/20,1636.6
